job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
10352,512,Data Engineer,Data Engineer,"San José Province, San José, Costa Rica",via BeBee Costa Rica,Full-time,False,Costa Rica,2023-07-06 17:36:43,False,False,Costa Rica,,,
10361,162,Data Scientist,Data Scientist,"Leeds, UK",via LinkedIn,Full-time,False,United Kingdom,2023-08-19 17:14:59,False,False,United Kingdom,,,
10393,514,Data Analyst,HR Project Data Analyst,Hong Kong,via Trabajo.org,Full-time,False,Hong Kong,2023-06-06 17:13:19,True,False,Hong Kong,,,
10402,515,Data Scientist,NLP Data Scientist,"Chennai, Tamil Nadu, India",via Indeed,Full-time,False,India,2023-05-03 17:38:17,False,False,India,,,
10436,212,Data Engineer,Lead Big Data Engineer,"Hyderabad, Telangana, India",via LinkedIn,Full-time,False,India,2023-09-14 17:11:52,False,False,India,,,
10453,517,Data Engineer,Lead Data Engineer (Hybrid),"Oak Brook, IL",via Snagajob,Full-time,False,Sudan,2023-06-27 18:47:41,False,False,Sudan,,,
10467,518,Machine Learning Engineer,Machine Learning Platform,"Porto, Portugal",via Empregos Trabajo.org,Full-time,False,Portugal,2023-08-12 17:25:45,False,False,Portugal,,,
10481,250,Senior Data Analyst,Senior Data Analyst,"Indianapolis, IN",via ZipRecruiter,Full-time,False,"Illinois, United States",2023-03-11 17:03:35,False,True,United States,,,
10486,520,Data Analyst,Insights and Reporting Analyst,"Warsaw, Poland",via Praca Trabajo.org,Full-time,False,Poland,2023-08-12 17:24:28,True,False,Poland,,,
10490,427,Data Scientist,Data Scientist,United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-03-26 17:33:24,False,False,United Arab Emirates,,,
10549,522,Data Analyst,DATA  ANALYST ENVIRONNEMENT ECOMOBILITE ET PRECARITE ENERGETIQUE (H/F),"Nantes, France",via LinkedIn,Full-time,False,France,2023-06-27 17:49:40,False,False,France,,,
10588,523,Data Scientist,Data Scientist,"England, UK",via Jora UK,Full-time,False,United Kingdom,2023-12-07 17:33:31,False,False,United Kingdom,,,
10604,524,Business Analyst,QA Engineer,"Moscow, Russia",via BeBee Россия,Full-time,False,Russia,2023-08-16 18:04:10,True,False,Russia,,,
10654,525,Data Engineer,Data Engineer (Cloud)-US,Anywhere,via ZipRecruiter,Full-time,True,"New York, United States",2023-02-07 17:05:50,True,False,United States,,,
10659,526,Data Analyst,Data Analyst Intern,Anywhere,via LinkedIn,Internship,True,"New York, United States",2023-05-30 17:00:22,False,False,United States,,,
10716,162,Data Engineer,Data Engineer - FinTech Startup,Anywhere,via LinkedIn,Full-time,True,United Kingdom,2023-12-04 17:14:46,True,False,United Kingdom,,,
10718,528,Data Analyst,Data Analyst,Singapore,via Indeed,Full-time,False,Singapore,2023-02-10 18:25:42,False,False,Singapore,,,
10746,529,Data Engineer,Data Engineer,"Leiden, Netherlands",via Your Basin Jobs,Full-time,False,Netherlands,2023-07-15 17:14:02,True,False,Netherlands,,,
10781,530,Data Scientist,Contrat d'alternance - Data Scientist,"Illkirch-Graffenstaden, France",via Indeed,Full-time,False,France,2023-06-15 17:37:47,False,False,France,,,
10842,531,Data Engineer,Big Data Engineer,"Altamonte Springs, FL",via KSNT Jobs,Full-time,False,Sudan,2023-03-01 17:38:24,False,False,Sudan,,,
10850,532,Machine Learning Engineer,Machine Learning Engineer,"Málaga, Spain",via BeBee,Full-time,False,Spain,2023-09-06 17:31:04,False,False,Spain,,,
10870,533,Data Analyst,STAGE - Assistant(e) Data Analyst Supply Chain (H/F) - Courbevoie (92),"Courbevoie, France",via BeBee,Internship,False,France,2023-09-20 17:25:34,False,False,France,,,
10877,251,Data Engineer,BI Data Engineer (m/w) 80 - 100%,"Bern, Switzerland",via WJHL Jobs,Full-time,False,Switzerland,2023-07-19 17:39:05,True,False,Switzerland,,,
10892,535,Data Analyst,SALES OPERATIONS DATA ANALYST,"Taguig, Metro Manila, Philippines",via Jora,Full-time,False,Philippines,2023-06-08 17:33:29,False,False,Philippines,,,
10900,536,Data Scientist,Head of Data Science and Advanced Analytics,"New York, NY",via Hydrogen Group,Full-time,False,"New York, United States",2023-03-02 17:04:05,False,True,United States,,,
10909,537,Senior Data Analyst,"Senior Finance Data Analyst, FP&A","Budapest, Hungary",via LinkedIn Hungary,Full-time,False,Hungary,2023-03-29 18:44:43,False,False,Hungary,,,
10914,538,Data Analyst,Research Data Analyst,"San Francisco, CA",via BeBee,Full-time,False,"California, United States",2023-09-29 17:01:03,False,False,United States,,,
10919,539,Senior Data Scientist,Senior Data Scientist - Enterprise Candidate Delivery,"Pueblo, CO",via Colorado Jobs - Tarta.ai,Full-time,False,"Texas, United States",2023-03-09 17:06:34,False,False,United States,,,
10929,540,Data Analyst,Data Analyst,"Porto, Portugal",via LinkedIn,Full-time,False,Portugal,2023-10-23 17:43:38,True,False,Portugal,,,
10974,541,Data Scientist,Data Scientist,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-03-09 17:21:20,False,False,United Kingdom,,,
10985,210,Data Engineer,Principal Data Engineer,"Atlanta, GA",via The Muse,Full-time,False,"California, United States",2023-02-21 17:28:03,False,True,United States,,,
11007,543,Senior Data Engineer,"AVP, Senior Data Engineer","Cincinnati, OH",via Nexxt,Full-time,False,"Florida, United States",2023-05-14 17:09:28,False,False,United States,,,
11040,544,Data Analyst,Data Analyst,"Birmingham, UK",via WJHL Jobs,Full-time,False,United Kingdom,2023-04-19 17:22:09,True,False,United Kingdom,,,
11046,545,Data Engineer,Data Engineer with Azure,Anywhere,via ZipRecruiter,Full-time,True,"Illinois, United States",2023-08-04 17:08:19,True,False,United States,year,105000.0,
11088,546,Senior Data Engineer,Senior Data Engineers,"Sydney NSW, Australia",via Jobs Trabajo.org,Full-time,False,Australia,2023-01-21 17:35:49,True,False,Australia,,,
11090,547,Data Engineer,Data Engineer,"Buenos Aires, Argentina",via BeBee,Full-time,False,Argentina,2023-12-28 17:34:55,False,False,Argentina,,,
11122,548,Data Engineer,Sr Data Engineer,"Irving, TX",via LinkedIn,Full-time,False,Sudan,2023-07-21 18:02:42,False,False,Sudan,,,
11134,246,Data Scientist,Data Science Manager,"Zürich, Switzerland",via BeBee Schweiz,Full-time,False,Switzerland,2023-09-27 17:30:02,False,False,Switzerland,,,
11214,550,Data Analyst,Data Analyst - Assistant Vice President,"Jacksonville, FL",via Melga,Full-time,False,"Florida, United States",2023-02-18 17:02:01,True,True,United States,,,
11232,220,Data Scientist,Data Scientist - Staff Jobs,"White Sands Missile Range, NM",via Clearance Jobs,Contractor,False,Sudan,2023-02-16 18:00:59,False,False,Sudan,,,
11244,552,Business Analyst,Customer Relationship Management (CRM) Analyst,"Dhaka, Bangladesh",via HR Software For Growing Businesses | Freshteam,Full-time,False,Bangladesh,2023-05-06 18:08:29,False,False,Bangladesh,,,
11254,553,Data Engineer,Databricks Data Engineer/Architect (AWS),"Arlington, MA",via LinkedIn,Full-time,False,Sudan,2023-11-21 18:43:53,True,False,Sudan,,,
11262,554,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,"Florida, United States",2023-04-06 17:09:52,False,False,United States,,,
11279,418,Senior Data Scientist,Chief Research Analyst,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-10-03 18:09:41,False,False,Hong Kong,,,
11283,556,Data Scientist,Assistant Teaching Professor of Data Science,"Columbia, SC",via BeBee,Full-time,False,Georgia,2023-10-18 17:44:49,False,True,United States,,,
11298,557,Data Engineer,Data and Analytics Engineer - Senior Associate,"Denver, CO",via LinkedIn,Full-time,False,"Illinois, United States",2023-07-12 17:08:43,False,False,United States,,,
11315,558,Data Engineer,Data Engineer (ETL Developer & System Administration...,"Houston, TX",via My Stateline Jobs,Full-time,False,Georgia,2023-06-16 18:04:36,False,False,United States,,,
11326,559,Data Scientist,Data Scientist Lead,"Plano, TX",via BeBee,Full-time,False,Sudan,2023-01-08 17:44:54,False,False,Sudan,,,
11358,560,Data Analyst,Data Analyst für Bauprojekte (w/m/d),"Erfurt, Germany",via LinkedIn,Full-time,False,Germany,2023-01-23 17:19:01,True,False,Germany,,,
11359,458,Senior Data Engineer,Senior Data Engineer,"Englewood, CO",via WDHN Jobs,Full-time,False,"California, United States",2023-04-01 17:06:18,False,False,United States,,,
11373,447,Data Engineer,"Data Engineer / Scientist - for New University Grads (Small, Fun...",Anywhere,via LinkedIn,Full-time,True,Sudan,2023-06-26 18:22:51,False,True,Sudan,,,
11419,563,Data Analyst,IT Data Analyst,"St. Louis, MO",via ZipRecruiter,Full-time,False,"Illinois, United States",2023-09-02 17:02:09,False,True,United States,,,
11427,564,Data Analyst,GIS Data Analyst,Anywhere,via LinkedIn,Contractor,True,"California, United States",2023-11-27 17:01:07,False,False,United States,,,
11431,557,Data Scientist,"Consultant, Data Science","Stuttgart, Germany",via BeBee,Full-time,False,Germany,2023-11-20 17:17:45,False,False,Germany,,,
11440,566,Data Scientist,AI Data Scientist,Thailand,via Trabajo.org,Full-time,False,Thailand,2023-01-24 17:19:24,False,False,Thailand,,,
11465,567,Data Analyst,Data Analyst for QA activity,Tunisia,via Emplois Trabajo.org,Full-time,False,Tunisia,2023-06-13 17:34:33,False,False,Tunisia,,,
11476,568,Business Analyst,BI Analyst,Argentina,via BeBee,Full-time,False,Argentina,2023-07-11 17:48:01,True,False,Argentina,,,
11477,569,Data Engineer,Data Engineer - Metaverse Project,"Sydney NSW, Australia",via LinkedIn,Full-time,False,Australia,2023-03-14 17:21:59,False,False,Australia,,,
11519,570,Data Engineer,Data Engineer III,"Seattle, WA",via LinkedIn,Full-time,False,"Illinois, United States",2023-11-09 17:08:19,False,True,United States,,,
11525,571,Data Analyst,Data Analyst,"Siena, Province of Siena, Italy",via BeBee,Full-time,False,Italy,2023-12-28 18:02:06,False,False,Italy,,,
11535,572,Senior Data Analyst,Senior Data Analyst,"Cajamarca, Peru",via BeBee Perú,Full-time,False,Peru,2023-12-12 17:29:47,True,False,Peru,,,
11538,569,Data Scientist,Data Scientist - Blockchain Intelligence,"Sydney NSW, Australia",via LinkedIn,Full-time,False,Australia,2023-11-07 17:36:44,False,False,Australia,,,
11543,574,Data Scientist,"Sr Insights Analyst, GTM",India,via SimplyHired,Full-time,False,India,2023-06-29 17:13:07,False,False,India,,,
11553,49,Data Scientist,Technology Enabled Analyst Jobs,United Kingdom,via Clearance Jobs,Contractor,False,United Kingdom,2023-02-18 17:17:29,True,False,United Kingdom,,,
11580,348,Data Engineer,Data Engineer: Business Intelligence,"Ahmedabad, Gujarat, India",via Indeed,Full-time,False,India,2023-01-30 17:12:24,True,False,India,,,
11590,577,Data Engineer,Data Engineer,"Pune, Maharashtra, India",via LinkedIn,Full-time,False,India,2023-06-23 17:54:30,False,False,India,,,
11596,578,Senior Data Scientist,Information Technology - Senior Data Sciences & Analytics Engineer...,Singapore,via Indeed,Full-time,False,Singapore,2023-02-06 17:42:22,False,False,Singapore,,,
11625,579,Data Analyst,Intelligence Analyst Consultant,"Prague, Czechia",via Trabajo.org,Full-time,False,Czechia,2023-01-04 17:49:14,True,False,Czechia,,,
11632,580,Data Analyst,Sachbearbeiter (w/m/d) Data Analyst Und Technisches Controlling,"Hanover, Germany",via WDHN Jobs,Full-time,False,Germany,2023-03-22 17:25:35,True,False,Germany,,,
11634,581,Data Engineer,DATA ENGINEER,"Salt Lake City, UT",via Dice,Full-time,False,Sudan,2023-07-03 17:39:07,False,False,Sudan,,,
11680,582,Data Scientist,Sr Data Scientist,"San Francisco, CA",via BeBee,Full-time,False,"California, United States",2023-02-02 17:03:56,False,True,United States,,,
11710,583,Data Engineer,Data Engineer,"Chicago, IL",via LinkedIn,Full-time,False,Sudan,2023-07-26 18:11:15,False,False,Sudan,,,
11719,584,Business Analyst,Business Intelligence Engineer - Mid/Senior/Lead,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-01-26 17:18:34,False,False,United Kingdom,,,
11734,585,Business Analyst,HR Systems Analyst,"Katowice, Poland",via DAZN Careers,Full-time,False,Poland,2023-05-03 17:48:32,True,False,Poland,,,
11749,586,Data Analyst,Data Analyst (Finance & Accounting),"Bangkok, Thailand",via Jobtopgun.com,Full-time,False,Thailand,2023-01-22 17:16:29,False,False,Thailand,,,
11768,307,Data Engineer,"Data Engineering Manager, Data as a Service Center of Excellence...","Minneapolis, MN",via MyArklaMiss Jobs,Full-time,False,"Illinois, United States",2023-07-29 17:07:31,False,True,United States,,,
11831,588,Data Analyst,Data Analyst - Tableau/SQL,India,via Adzuna,Full-time,False,India,2023-01-19 17:51:17,True,False,India,,,
11843,328,Data Analyst,Jr. Data Analyst,"Salem, NJ",via Adzuna,Full-time,False,"New York, United States",2023-01-13 17:00:16,False,False,United States,,,
11853,590,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,Georgia,2023-01-06 18:11:28,False,False,United States,,,
11870,168,Data Analyst,Data Analyst,"Lisbon, Portugal",via BeBee Portugal,Full-time,False,Portugal,2023-10-01 17:14:22,True,False,Portugal,,,
11895,113,Senior Data Engineer,Ingeniero de Datos Senior,Anywhere,via LinkedIn,Full-time,True,Argentina,2023-11-22 17:15:17,False,False,Argentina,,,
11925,593,Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,True,"Texas, United States",2023-05-30 17:08:02,False,True,United States,,,
11936,49,Data Engineer,Data Engineer,"Arlington, VA",via Snagajob,Full-time,False,Sudan,2023-05-07 18:14:20,False,True,Sudan,,,
11984,595,Business Analyst,Reporting Analyst,Riyadh Saudi Arabia,via BeBee,Full-time,False,Saudi Arabia,2023-04-22 17:12:22,False,False,Saudi Arabia,,,
11990,596,Data Engineer,Data Platform Engineer,Italy,via BeBee,Full-time,False,Italy,2023-07-14 17:15:00,True,False,Italy,,,
11996,143,Data Scientist,Cleared Data Scientist - C1 Jobs,"Washington, DC",via Clearance Jobs,Full-time,False,Georgia,2023-07-27 17:55:55,False,True,United States,,,
12000,598,Data Engineer,Data Engineer Jobs,"Reston, VA",via Clearance Jobs,Full-time,False,"Illinois, United States",2023-06-24 17:12:50,False,False,United States,,,
12002,62,Data Engineer,Data Engineer,"New York, NY",via Snagajob,Full-time and Part-time,False,Georgia,2023-10-02 18:05:20,False,False,United States,hour,,54.42000198364258
12010,241,Data Analyst,Data Engineer/Data Analyst,"Sunnyvale, CA",via Nexxt,Full-time,False,"Florida, United States",2023-04-06 17:09:58,True,False,United States,,,
12014,601,Data Engineer,Data Engineer.,"Dublin, Ireland",via Trabajo.org,Full-time,False,Ireland,2023-03-07 18:08:28,False,False,Ireland,,,
12034,602,Software Engineer,Junior software engineer C++,"St Petersburg, Russia",via Adzuna,Full-time,False,Russia,2023-07-03 17:18:43,False,False,Russia,,,
12039,295,Software Engineer,"Software Engineer, Test Infrastructure","Dublin, Ireland",via BeBee Ireland,Full-time,False,Ireland,2023-10-10 17:33:21,True,False,Ireland,,,
12044,386,Data Scientist,Lead Data Scientist,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-07-10 17:36:15,False,False,United Kingdom,,,
12052,605,Data Scientist,Consulting - BO - OT- Digital Government - Consultant - Data Scientist,"New Delhi, Delhi, India",via SimplyHired,Full-time,False,India,2023-09-22 17:15:29,False,False,India,,,
12068,606,Senior Data Engineer,Senior Academic Data Engineer,"Durham, NC",via LinkedIn,Full-time,False,"Texas, United States",2023-02-01 17:48:34,False,False,United States,,,
12074,607,Data Analyst,Agricultural Data Analyst,Abu Dhabi - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-05-27 17:23:50,True,False,United Arab Emirates,,,
12080,608,Data Engineer,Data Engineer,Denmark,via Trabajo.org,Full-time,False,Denmark,2023-04-14 17:57:41,False,False,Denmark,,,
12087,609,Data Analyst,Data Analyst,"Doha, Qatar",via BeBee دولة قطر,Full-time,False,Qatar,2023-12-12 17:53:37,False,False,Qatar,,,
12094,610,Data Scientist,Marketing Data Scientist - BI Engineer,"Arlington, VA",via LinkedIn,Full-time,False,Georgia,2023-08-14 17:49:12,False,True,United States,,,
12122,611,Data Analyst,Marketing Data Analyst,"Quezon City, Metro Manila, Philippines",via LinkedIn,,False,Philippines,2023-02-22 17:19:57,False,False,Philippines,,,
12137,612,Data Scientist,Data Scientist,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-11-23 17:19:29,False,False,United Kingdom,,,
12162,613,Data Engineer,Big Data Engineer,Anywhere,via Dice,Contractor,True,"Texas, United States",2023-12-26 17:05:59,False,False,United States,hour,,100.0
12174,311,Senior Data Engineer,Senior Data Engineer - Data Quality,"Cambridge, UK",via My Stateline Jobs,Full-time,False,United Kingdom,2023-06-28 18:01:02,False,False,United Kingdom,,,
12179,615,Data Engineer,Data Engineer,"Oulu, Finland",via LinkedIn Finland,Full-time,False,Finland,2023-03-21 17:52:04,False,False,Finland,,,
12184,212,Data Engineer,Data DevOps Engineer,Anywhere,via LinkedIn Hungary,Full-time,True,Hungary,2023-08-12 17:31:37,False,False,Hungary,,,
12224,617,Data Analyst,Business Data Analyst,"Belmont, MA",via Lensa,Full-time,False,"New York, United States",2023-08-18 17:00:37,False,True,United States,,,
12249,618,Data Scientist,"Twilio Internship – Data Scientist, Marketing Communications","Bakersfield, CA",via BeBee,Full-time and Internship,False,"California, United States",2023-09-07 17:03:29,False,False,United States,,,
12275,619,Data Scientist,Data Scientist Level 2 Jobs,"Annapolis Junction, MD",via Clearance Jobs,Full-time,False,Georgia,2023-04-28 18:00:51,False,True,United States,,,
12282,620,Data Analyst,Language Researcher/Data Analyst,Singapore,via Indeed,Contractor,False,Singapore,2023-03-29 18:10:55,True,False,Singapore,,,
12285,621,Business Analyst,BI Analyst (f/m/d),"Berlin, Germany",via HRos.io,Full-time,False,Germany,2023-07-03 17:08:44,False,False,Germany,,,
12297,622,Software Engineer,Technical Engineer,"Brno, Czechia",via BeBee,Full-time,False,Czechia,2023-08-02 17:46:46,True,False,Czechia,,,
12312,462,Data Scientist,Data Scientist Jobs,"St. Louis, MO",via Clearance Jobs,Full-time,False,"Illinois, United States",2023-08-13 17:03:15,False,True,United States,,,
12386,624,Data Analyst,Technical Data Analyst,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-03-28 18:07:30,False,False,Singapore,,,
12391,625,Machine Learning Engineer,Machine Learning & Chatbot Platform Engineer,Anywhere,via LinkedIn,Full-time,True,India,2023-01-25 17:48:00,False,False,India,,,
12436,626,Data Scientist,Data Scientist I - Remote,Anywhere,via LinkedIn,Full-time,True,"New York, United States",2023-08-16 17:03:09,False,False,United States,,,
12439,627,Business Analyst,GZJ-128 - Senior Contract Management Analyst,"Colombia, Huila, Colombia",via BeBee Colombia,Full-time,False,Colombia,2023-07-10 17:42:18,True,False,Colombia,,,
12460,628,Data Engineer,Data Engineer,United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-02-21 18:03:32,False,False,United Arab Emirates,,,
12462,629,Data Scientist,Data Scientist with ODM,Anywhere,via LinkedIn,Contractor,True,"Illinois, United States",2023-01-16 17:42:39,False,False,United States,,,
12471,630,Software Engineer,Software Engineers Data with ETL specialization,Luxembourg,via BeBee Luxembourg,Full-time,False,Luxembourg,2023-05-26 17:39:54,False,False,Luxembourg,,,
12474,631,Senior Data Engineer,"Senior Data Engineer - $145,877 to $197,363","San Jose, CA",via WDHN Jobs,Full-time,False,"Texas, United States",2023-05-02 17:10:52,False,True,United States,,,
12476,632,Data Engineer,Data Centre Engineer,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-12-13 18:12:52,True,False,Singapore,,,
12506,633,Data Analyst,Data Analyst,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-12-13 18:12:26,False,False,Singapore,,,
12528,634,Data Scientist,Sr. Data Scientist,Anywhere,via LinkedIn,Full-time,True,Canada,2023-12-15 17:11:03,False,False,Canada,,,
12544,635,Senior Data Engineer,Senior Data Engineers - Hybrid/Remote (Makati) - Up to 35K,"Makati, Metro Manila, Philippines",via LinkedIn,,False,Philippines,2023-06-06 17:13:04,False,False,Philippines,,,
12546,636,Data Analyst,"Data Analyst, Net Revenue Management",Denmark,via Trabajo.org,Full-time,False,Denmark,2023-02-04 18:18:16,False,False,Denmark,,,
12590,637,Data Analyst,Data Analyst,Anywhere,via Indeed,Full-time,True,India,2023-11-30 17:12:06,True,False,India,,,
12600,128,Senior Data Scientist,Senior Data Scientist,"Aubrey, TX",via Open Roles,Full-time and Part-time,False,"Texas, United States",2023-11-23 17:03:57,False,True,United States,,,
12621,639,Data Engineer,Data Engineer,"Toronto, ON, Canada",via LinkedIn,Contractor,False,Canada,2023-04-26 17:21:26,False,False,Canada,,,
12646,640,Senior Data Scientist,Senior Data Scientist (Hyrbid),"Bengaluru, Karnataka, India",via Indeed,Full-time,False,India,2023-06-05 17:14:04,False,False,India,,,
12699,641,Data Analyst,Data Analyste,France,via BeBee,Full-time,False,France,2023-12-16 17:11:54,False,False,France,,,
12727,642,Data Engineer,Data Engineer,"Zaventem, Belgium",via LinkedIn,Full-time,False,Belgium,2023-09-25 17:46:59,False,False,Belgium,,,
12733,643,Data Engineer,Jr Data Engineer,"Hyderabad, Telangana, India",via SimplyHired,Full-time,False,India,2023-11-10 17:30:34,True,False,India,,,
12744,644,Data Engineer,LEAD DATA ENGINEER,"Dover, DE",via Nexxt,Full-time,False,"California, United States",2023-08-02 17:08:18,False,True,United States,,,
12750,645,Data Engineer,Data Engineering Consultant for HR,"Bengaluru, Karnataka, India",via Indeed,Full-time,False,India,2023-08-18 17:14:36,False,False,India,,,
12766,646,Data Analyst,Data Analyst Engineer for new technology applications,"Leuven, Belgium",via BeBee Belgique,Full-time,False,Belgium,2023-03-03 17:12:17,False,False,Belgium,,,
12768,647,Software Engineer,Full Stack Java Engineer,"Ankara, Türkiye",via Trabajo.org,Full-time,False,Turkey,2023-01-17 17:17:37,False,False,Turkey,,,
12805,648,Data Scientist,Data Scientist I-2,"Lisbon, Portugal",via Empregos Trabajo.org,Full-time,False,Portugal,2023-12-23 17:36:59,False,False,Portugal,,,
12817,649,Software Engineer,IT Analyst Disaster Recovery,Texas,via My ArkLaMiss Jobs,Full-time,False,Sudan,2023-02-10 18:34:25,False,True,Sudan,,,
12819,650,Data Scientist,Staff Data Scientist - Machine Learning - Now Hiring,Anywhere,via Snagajob,Full-time,True,Sudan,2023-08-16 18:12:05,False,True,Sudan,hour,,39.79500198364258
12824,357,Data Engineer,Engineer III - Big Data - Hive/Pyspark,India,via Adzuna,Full-time,False,India,2023-02-17 17:15:37,False,False,India,,,
12833,652,Data Scientist,Security Analyst II/Data Analyst/Data scientist,"Franklin, NJ",via DISYS Careers,,False,"New York, United States",2023-07-12 17:00:05,True,False,United States,,,
12853,49,Data Scientist,Data Scientist Jobs,"Arlington, VA",via Clearance Jobs,Full-time,False,"New York, United States",2022-12-31 17:02:18,False,True,United States,,,
12952,343,Data Analyst,Data Analyst Manager,"New York, NY",via ZipRecruiter,Full-time,False,"New York, United States",2023-10-11 17:00:12,False,False,United States,,,
12971,655,Data Engineer,Data Engineer,California,via Jora,Full-time,False,"Illinois, United States",2023-09-05 17:07:52,False,True,United States,,,
13030,656,Data Analyst,Data analyst,"Lyon, France",via BeBee,Full-time,False,France,2023-01-15 17:13:34,False,False,France,,,
13035,388,Business Analyst,Business & Reporting Analyst,"Roswell, NM",via Snagajob,Full-time,False,Sudan,2023-11-17 18:03:47,False,True,Sudan,,,
13055,658,Data Scientist,Principal Data Scientist,"Johannesburg, South Africa",via LinkedIn,Full-time,False,South Africa,2023-04-03 17:42:35,False,False,South Africa,,,
13068,659,Data Engineer,DATA ENGINEER (ONLY W2),New Jersey,via LinkedIn,Contractor,False,Georgia,2023-12-05 17:40:21,False,False,United States,,,
13082,660,Data Engineer,Voice and Data Network Engineer,"Bristol, UK",via LinkedIn,Full-time,False,United Kingdom,2023-08-01 17:23:16,True,False,United Kingdom,,,
13101,661,Data Engineer,Data Engineer,"Warsaw, Poland",via Trabajo.org,Full-time,False,Poland,2023-01-24 17:20:08,True,False,Poland,,,
13157,662,Data Engineer,Data Engineer II,"Las Vegas, NV",via LinkedIn,Full-time,False,Sudan,2023-07-18 18:22:45,False,False,Sudan,,,
13193,663,Senior Data Analyst,Senior Data Analyst,Thailand,via Trabajo.org,Full-time,False,Thailand,2023-01-15 17:17:25,True,False,Thailand,,,
13195,664,Data Engineer,Clean Energy Data Engineer,"Augusta, ME",via Nexxt,Full-time,False,Georgia,2023-07-28 17:38:57,False,True,United States,,,
13197,665,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,Sudan,2023-07-05 18:09:04,False,False,Sudan,,,
13242,666,Senior Data Engineer,Senior Data Engineer,"Chicago, IL",via Lensa,Full-time,False,"Illinois, United States",2023-08-24 17:27:19,True,True,United States,,,
13368,667,Data Scientist,Manager-Data Science,Singapore,via Trabajo.org,Full-time,False,Singapore,2023-03-30 17:24:23,False,False,Singapore,,,
13405,668,Data Analyst,Data Analyst,"Lucca, Province of Lucca, Italy",via BeBee,Full-time,False,Italy,2023-11-28 17:21:55,False,False,Italy,,,
13409,669,Data Engineer,Lead Data Engineer - Tech Team Lead,"Atlanta, GA",via Dice,Contractor,False,"Florida, United States",2023-07-12 17:09:17,True,False,United States,,,
13429,670,Data Scientist,Data Scientist,"Cape Town, South Africa",via Indeed,Full-time,False,South Africa,2023-09-26 17:23:09,False,False,South Africa,,,
13456,671,Data Engineer,Data Center Engineering Operation Technician,"Dublin, Ireland",via Trabajo.org,Full-time,False,Ireland,2023-03-05 17:40:12,False,False,Ireland,,,
13479,82,Data Scientist,Sr. Data Scientist,"Arlington, VA",via Way2NextJob,Full-time,False,Georgia,2023-08-05 18:42:38,False,False,United States,,,
13486,673,Senior Data Scientist,Senior Data Scientist,"Zürich, Switzerland",via BeBee Schweiz,Full-time,False,Switzerland,2023-11-17 17:32:19,False,False,Switzerland,,,
13492,674,Senior Data Scientist,Data Science - Senior Data Science,"Houston, TX",via ComputerJobs.com,Full-time,False,Sudan,2023-04-09 18:15:23,False,False,Sudan,,,
13500,675,Data Engineer,Big Data Support Engineer for cloud migration project-Remote...,Anywhere,via ZipRecruiter,Contractor,True,Sudan,2023-12-07 18:07:45,False,False,Sudan,,,
13517,676,Business Analyst,Marketing Analyst,"Monterrey, Nuevo Leon, Mexico",via AutoZone - Talentify,Full-time,False,Mexico,2023-01-09 17:20:37,False,False,Mexico,,,
13562,21,Senior Data Engineer,Senior Azure Data Engineer,"São Paulo, State of São Paulo, Brazil",via Empregos Trabajo.org,Full-time,False,Brazil,2023-04-08 17:38:32,True,False,Brazil,,,
13595,43,Data Scientist,Data Scientist 1,India,via LinkedIn,Full-time,False,India,2023-04-11 17:53:26,False,False,India,,,
13617,679,Software Engineer,DevOps Engineer,"Nairobi, Kenya",via BeBee Kenya,Full-time,False,Kenya,2023-06-04 18:19:04,False,False,Kenya,,,
13622,680,Data Engineer,Big Data Engineer F/H,"Brest, France",via LinkedIn,Full-time,False,France,2023-03-16 17:47:56,True,False,France,,,
13653,681,Data Scientist,Data Scientist - Security Clearance,"La Plata, MD",via Indeed,Full-time,False,"New York, United States",2023-09-29 17:03:08,False,False,United States,year,165000.0,
13655,682,Data Engineer,Data Engineer 3,"Foxborough, MA",via Melga,Full-time,False,"Texas, United States",2023-02-25 17:08:19,False,False,United States,,,
13721,683,Data Scientist,Head of Advanced Analytics Foundation for Center of Excellence,"Copenhagen, Denmark",via BeBee Danmark,Full-time,False,Denmark,2023-07-04 17:24:02,False,False,Denmark,,,
